Year,Portfolio,ISIN,Name,Weight,CI,Contribution
2021,P(vw)_oos(0.5),US4595061015,INTL.FLAVORS & FRAG.,0.001624657176349476,174.87277840400503,0.28410831438223844
2021,P(vw)_oos(0.5),CA1363751027,CANADIAN NATIONAL RY.,0.0004936810129525171,474.8370055162364,0.23441801387059555
2021,P(vw),US65339F1012,NEXTERA ENERGY,0.003855947478571868,2400.30467554548,9.255448761473861
2021,P(vw),US8425871071,SOUTHERN,0.001530198886777805,4047.3823312883437,6.193299937701581
2021,P(vw),US26441C2044,DUKE ENERGY,0.001699106176958687,3309.8709569297803,5.62382218785555
2021,P(vw),US0255371017,AMER.ELEC.PWR.,0.0009444559214076361,3765.760632771391,3.556594928224707
2021,P(vw),CH0012214059,HOLCIM,0.0006619338327795355,4621.6670352996325,3.0592377745067187
2021,P(vw),DE0007037129,RWE,0.0005786327637510374,5277.980738103437,3.054012581513532
2021,P(vw),US25746U1097,DOMINION ENERGY,0.0013397119283581644,2236.8981795088907,2.9967991736107233
2021,P(vw),US30231G1022,EXXON MOBIL,0.005453959608015806,543.1921780326363,2.9625481983801287
2021,P(vw),US1667641005,CHEVRON,0.0047626055580665015,603.3597611965577,2.8735645521884026
2021,P(vw),US98389B1008,XCEL ENERGY,0.0007677874541425524,3427.03453062641,2.631234117528268
2022,P(mv)_oos,US3379321074,FIRSTENERGY,0.05334846244102993,1485.4136722960834,79.24453550587994
2022,P(mv)_oos,US1258961002,CMS ENERGY,0.02233621992218432,2411.6285987174238,53.866666751581576
2022,P(mv)_oos,US25746U1097,DOMINION ENERGY,0.009598495700346547,2198.892795760527,21.106063045630414
2022,P(mv)_oos,US1270971039,COTERRA ENERGY,0.0373472333356879,421.50272479564035,15.741960614571022
2022,P(mv)_oos,ES0112501012,EBRO FOODS,0.09586017246991968,62.61810306374073,6.002582159429393
2022,P(mv)_oos,DE0007042301,RHOEN-KLINIKUM,0.06800129922840464,25.472848913123087,1.732186821141225
2022,P(mv)_oos,US8326964058,J M SMUCKER,0.06086784727798783,25.464598683626495,1.5499753036702275
2022,P(mv)_oos,CA8029121057,SAPUTO,0.028884139849754128,46.00883807002991,1.3289257131394356
2022,P(mv)_oos,CA59162N1096,METRO,0.05076478068244509,18.461237646268362,0.9371806802393122
2022,P(mv)_oos,US6516391066,NEWMONT,0.006346842598025059,144.8190967108493,0.9191440120119291
2022,P(mv)_oos(0.5),US3379321074,FIRSTENERGY,0.029943898236699032,1485.4136722960834,44.479075842635325
2022,P(mv)_oos(0.5),US1270971039,COTERRA ENERGY,0.03541467971975355,421.50272479564035,14.927383999641027
2022,P(mv)_oos(0.5),ES0112501012,EBRO FOODS,0.08773102401773421,62.61810306374073,5.493550303829994
2022,P(mv)_oos(0.5),US2091151041,CONSOLIDATED EDISON,0.023930357744780344,205.8350394852296,4.925706131292532
2022,P(mv)_oos(0.5),DE0007042301,RHOEN-KLINIKUM,0.06714857807969203,25.472848913123087,1.710465584155044
2022,P(mv)_oos(0.5),US8326964058,J M SMUCKER,0.05964290763512858,25.464598683626495,1.5187827072531517
2022,P(mv)_oos(0.5),CA8029121057,SAPUTO,0.027465101798418764,46.00883807002991,1.263637421220336
2022,P(mv)_oos(0.5),US6516391066,NEWMONT,0.007273889806685474,144.8190967108493,1.0533981513784445
2022,P(mv)_oos(0.5),CA59162N1096,METRO,0.05585684700352261,18.461237646268362,1.0311865267032838
2022,P(mv)_oos(0.5),US4278661081,HERSHEY,0.047605459324252745,19.975952302315697,0.9509643847911029
2022,P(vw)_oos(0.5),US1270971039,COTERRA ENERGY,0.002742483038564287,421.50272479564035,1.1559640734606742
2022,P(vw)_oos(0.5),CA00900Q1037,AIMIA,0.004560431287378749,205.62896405919665,0.9377567612868406
2022,P(vw)_oos(0.5),US20825C1045,CONOCOPHILLIPS,0.0019095847957843993,327.48538011695905,0.6253611027130196
2022,P(vw)_oos(0.5),CA6744822033,OBSIDIAN ENERGY,0.00048061315718086084,925.2535562006587,0.44468903283841765
2022,P(vw)_oos(0.5),NO0010215684,AKASTOR,0.0021930615450528683,178.64684272945533,0.39178352093507607
2022,P(vw)_oos(0.5),US5658491064,MARATHON OIL DEAD - DELIST.22/11/24,0.0006364719848220348,564.4586894586895,0.3592621424298167
2022,P(vw)_oos(0.5),US0126531013,ALBEMARLE,0.0019116112995850362,185.699514747336,0.3549852907184656
2022,P(vw)_oos(0.5),US0231351067,AMAZON.COM,0.010249031734443482,27.712623078527614,0.2840275533765003
2022,P(vw)_oos(0.5),US1667641005,CHEVRON,0.0008120459617366009,340.60383275709165,0.27658596694240484
2022,P(vw)_oos(0.5),US92922P1066,W&T OFFSHORE,0.00042987501324843466,628.900915754198,0.27034878949178853
2022,P(vw),US65339F1012,NEXTERA ENERGY,0.004188097665980762,2459.7796590309918,10.30179744881465
2022,P(vw),US8425871071,SOUTHERN,0.0019598941775541387,3672.1801583524425,7.197084511284787
2022,P(vw),US26441C2044,DUKE ENERGY,0.0019993907719205897,3110.770211579073,6.219645254596659
2022,P(vw),US30231G1022,EXXON MOBIL,0.0114508686522511,346.95618232547383,3.9729496718954853
2022,P(vw),US0255371017,AMER.ELEC.PWR.,0.001230040253384903,3048.624940447832,3.7499313942239865
2022,P(vw),US1667641005,CHEVRON,0.008749679649995148,340.60383275709165,2.9801744241850754
2022,P(vw),US25746U1097,DOMINION ENERGY,0.0012881515675416766,2198.892795760527,2.8325072017150226
2022,P(vw),US98389B1008,XCEL ENERGY,0.0009672552572929555,2826.297371751917,2.7337509915003047
2022,P(vw),US69351T1060,PPL,0.0005424031059616195,4686.330797164102,2.541880379945401
2022,P(vw),US0091581068,AIR PRDS.& CHEMS.,0.0017251321020143845,1453.1164320965088,2.506817804974293
2023,P(mv)_oos,US1258961002,CMS ENERGY,0.0286162849605051,1871.0829455560727,53.54344275477383
2023,P(mv)_oos,US3379321074,FIRSTENERGY,0.035197315622951836,1220.5926639377158,42.961585239675365
2023,P(mv)_oos,US1270971039,COTERRA ENERGY,0.04479433715719272,142.78011351692243,6.395740544219273
2023,P(mv)_oos,ES0112501012,EBRO FOODS,0.07266372281682053,51.98187901293657,3.777196848093523
2023,P(mv)_oos,DE0007042301,RHOEN-KLINIKUM,0.11474941195034982,23.813617171895938,2.7325985668858115
2023,P(mv)_oos,US4404521001,HORMEL FOODS,0.05238666011146875,50.48976863155447,2.6449903484079407
2023,P(mv)_oos,US4278661081,HERSHEY,0.07095194043228473,17.08378705889286,1.212127841760403
2023,P(mv)_oos,CA8029121057,SAPUTO,0.029009865214142852,39.96967565902734,1.1595149035213894
2023,P(mv)_oos,US8326964058,J M SMUCKER,0.02674930567259834,23.737902547969547,0.6349724112819883
2023,P(mv)_oos,BE0974256852,COLRUYT GROUP,0.04599655015076404,7.357955784163917,0.33844058223339996
2023,P(mv)_oos(0.5),US3379321074,FIRSTENERGY,0.02072589634325993,1220.5926639377158,25.297877030116602
2023,P(mv)_oos(0.5),US1270971039,COTERRA ENERGY,0.04331860258280392,142.78011351692243,6.185034994167193
2023,P(mv)_oos(0.5),ES0112501012,EBRO FOODS,0.06724442015654973,51.98187901293657,3.495491312872841
2023,P(mv)_oos(0.5),US4404521001,HORMEL FOODS,0.05933968772327624,50.48976863155447,2.9960471038169105
2023,P(mv)_oos(0.5),DE0007042301,RHOEN-KLINIKUM,0.11705954007923215,23.813617171895938,2.7876110737650435
2023,P(mv)_oos(0.5),US2091151041,CONSOLIDATED EDISON,0.015340251133216324,170.7721761327377,2.6196880684420476
2023,P(mv)_oos(0.5),US4278661081,HERSHEY,0.07423776059722301,17.08378705889286,1.2682620937720246
2023,P(mv)_oos(0.5),CA8029121057,SAPUTO,0.02565250144836306,39.96967565902734,1.0253221627338005
2023,P(mv)_oos(0.5),US8326964058,J M SMUCKER,0.02693860670047682,23.737902547969547,0.6394660206339982
2023,P(mv)_oos(0.5),BE0974256852,COLRUYT GROUP,0.0480922402945714,7.357955784163917,0.35386057764884266
2023,P(vw)_oos(0.5),US0231351067,AMAZON.COM,0.020407346964482403,27.666284682567323,0.5645954707352963
2023,P(vw)_oos(0.5),CA8787422044,TECK RESOURCES SUBORDINATE VOTING B,0.0019255083264009983,232.9183182652133,0.4484861611909859
2023,P(vw)_oos(0.5),US1270971039,COTERRA ENERGY,0.002889134363125275,142.78011351692243,0.4125109323326681
